"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20151","02804455",72,0,"1",.,"H",,"A"
"20151","02804455",72,1,"1",292,"E","100","D"
"20151","02804455",72,2,"1",83,"E","110","D"
"20151","02804455",72,3,"1",111,"E","120","D"
"20151","02804455",72,4,"1",538,"E","130","D"
"20151","02804455",72,5,"1",16,"E","140","D"
"20151","02804455",72,6,"1",903,"E","150","D"
"20151","02804455",72,7,"1",102,"E","160","D"
"20151","02804455",72,8,"1",102,"E","170","D"
"20151","02804455",72,9,"1",766,"E","180","D"
"20151","02804455",72,10,"1",87,"E","190","D"
"20151","02804775",49,0,"1",.,"H",,"A"
"20151","02804775",49,1,"1",58,"E","120","D"
"20151","02804775",49,2,"1",8,"E","140","D"
"20151","02804775",49,3,"1",452,"E","150","D"
"20151","02804775",49,4,"1",51,"E","160","D"
"20151","02804775",49,5,"1",51,"E","170","D"
"20151","02804775",49,6,"1",383,"E","180","D"
"20151","02804775",49,7,"1",43,"E","190","D"
"20151","02804955",31,0,"1",.,"H",,"A"
"20151","02804955",31,1,"1",600,"E","130","D"
"20151","02805515",25,0,"1",.,"H",,"A"
"20151","02805515",25,1,"1",25,"E","120","D"
"20151","02805515",25,2,"1",9,"E","140","D"
"20151","02805515",25,3,"1",143,"E","150","D"
"20151","02805515",25,4,"1",10,"E","160","D"
"20151","02805515",25,5,"1",11,"E","170","D"
"20151","02805515",25,6,"1",52,"E","190","D"
"20151","02805565",64,0,"1",.,"H",,"A"
"20151","02805565",64,1,"1",8,"E","120","D"
"20151","02805565",64,2,"1",4,"E","140","D"
"20151","02805565",64,3,"1",67,"E","150","D"
"20151","02805565",64,4,"1",9,"E","160","D"
"20151","02805565",64,5,"1",6,"E","170","D"
"20151","02805565",64,6,"1",767,"E","180","D"
"20151","02805565",64,7,"1",6,"E","190","D"
"20151","02808165",54,0,"1",.,"H",,"A"
"20151","02808165",54,1,"1",89,"E","120","D"
"20151","02808165",54,2,"1",12,"E","140","D"
"20151","02808165",54,3,"1",691,"E","150","D"
"20151","02808165",54,4,"1",78,"E","160","D"
"20151","02808165",54,5,"1",78,"E","170","D"
"20151","02808165",54,6,"1",586,"E","180","D"
"20151","02808165",54,7,"1",66,"E","190","D"
"20151","02809115",61,0,"1",.,"H",,"A"
"20151","02809115",61,1,"1",2,"E","120","D"
"20151","02809115",61,2,"1",24,"E","150","D"
"20151","02809115",61,3,"1",2,"E","160","D"
"20151","02809115",61,4,"1",1,"E","170","D"
"20151","02809115",61,5,"1",239,"E","180","D"
"20151","02809115",61,6,"1",2,"E","190","D"
"20151","02813975",38,0,"1",.,"H",,"A"
"20151","02813975",38,1,"1",34,"E","120","D"
"20151","02813975",38,2,"1",6,"E","140","D"
"20151","02813975",38,3,"1",226,"E","150","D"
"20151","02813975",38,4,"1",3,"E","160","D"
"20151","02813975",38,5,"1",10,"E","170","D"
"20151","02813975",38,6,"1",51,"E","190","D"
"20151","02814155",41,0,"1",.,"H",,"A"
"20151","02814155",41,1,"1",7,"E","120","D"
"20151","02814155",41,2,"1",1,"E","140","D"
"20151","02814155",41,3,"1",60,"E","150","D"
"20151","02814155",41,4,"1",10,"E","160","D"
"20151","02814155",41,5,"1",6,"E","170","D"
"20151","02814155",41,6,"1",51,"E","180","D"
"20151","02814155",41,7,"1",5,"E","190","D"
"20151","02837524",35,0,"1",.,"H",,"A"
"20151","02837524",35,1,"1",2,"E","100","D"
"20151","02837524",35,2,"1",8,"E","120","D"
"20151","02837524",35,3,"1",6,"E","130","D"
"20151","02837524",35,4,"1",10,"E","150","D"
"20151","02837524",35,5,"1",1,"E","160","D"
"20151","02837524",35,6,"1",169,"E","180","D"
"20151","02837524",35,7,"1",1,"E","190","D"
"20151","02837524",35,8,"1",1,"E","200","D"
"20151","02837524",35,9,"1",1,"E","210","D"
"20151","02837524",35,10,"1",1,"E","220","D"
"20151","02838584",17,0,"1",.,"H",,"A"
"20151","02838584",17,1,"1",12,"E","120","D"
"20151","02838584",17,2,"1",2,"E","140","D"
"20151","02838584",17,3,"1",72,"E","150","D"
"20151","02838584",17,4,"1",4,"E","160","D"
"20151","02838584",17,5,"1",5,"E","170","D"
"20151","02838584",17,6,"1",25,"E","190","D"
"20151","02839544",61,0,"1",.,"H",,"A"
"20151","02839544",61,1,"1",4,"E","120","D"
"20151","02839544",61,2,"1",7,"E","150","D"
"20151","02839544",61,3,"1",1,"E","160","D"
"20151","02839544",61,4,"1",88,"E","180","D"
"20151","02839654",36,0,"1",.,"H",,"A"
"20151","02839654",36,1,"1",8,"E","120","D"
"20151","02839654",36,2,"1",31,"E","150","D"
"20151","02839654",36,3,"1",4,"E","160","D"
"20151","02839654",36,4,"1",2,"E","170","D"
"20151","02839654",36,5,"1",357,"E","180","D"
"20151","02839654",36,6,"1",2,"E","190","D"
"20151","02840274",52,0,"1",.,"H",,"A"
"20151","02840274",52,1,"1",5,"E","120","D"
"20151","02840274",52,2,"1",41,"E","150","D"
"20151","02840274",52,3,"1",5,"E","160","D"
"20151","02840274",52,4,"1",3,"E","170","D"
"20151","02840274",52,5,"1",470,"E","180","D"
"20151","02840274",52,6,"1",9,"E","190","D"
"20151","02840274",52,7,"1",5,"E","200","D"
"20151","02840274",52,8,"1",5,"E","210","D"
"20151","02840274",52,9,"1",7,"E","220","D"
"20151","02841094",81,0,"1",.,"H",,"A"
"20151","02841094",81,1,"1",19,"E","120","D"
"20151","02841094",81,2,"1",92,"E","130","D"
"20151","02841094",81,3,"1",2,"E","140","D"
"20151","02841094",81,4,"1",158,"E","150","D"
"20151","02841094",81,5,"1",17,"E","160","D"
"20151","02841094",81,6,"1",17,"E","170","D"
"20151","02841094",81,7,"1",131,"E","180","D"
"20151","02841094",81,8,"1",14,"E","190","D"
"20151","02844224",9,0,"1",.,"H",,"A"
"20151","02844224",9,1,"1",24,"E","100","D"
"20151","02844224",9,2,"1",10,"E","110","D"
"20151","02844224",9,3,"1",12,"E","120","D"
"20151","02844224",9,4,"1",2,"E","140","D"
"20151","02844224",9,5,"1",68,"E","150","D"
"20151","02844224",9,6,"1",4,"E","160","D"
"20151","02844224",9,7,"1",5,"E","170","D"
"20151","02844224",9,8,"1",25,"E","190","D"
"20151","02844574",54,0,"1",.,"H",,"A"
"20151","02844574",54,1,"1",158,"E","100","D"
"20151","02844574",54,2,"1",41,"E","110","D"
"20151","02844574",54,3,"1",58,"E","120","D"
"20151","02844574",54,4,"1",282,"E","130","D"
"20151","02844574",54,5,"1",8,"E","140","D"
"20151","02844574",54,6,"1",474,"E","150","D"
"20151","02844574",54,7,"1",54,"E","160","D"
"20151","02844574",54,8,"1",53,"E","170","D"
"20151","02844574",54,9,"1",402,"E","180","D"
"20151","02844574",54,10,"1",45,"E","190","D"
"20151","02844574",54,11,"1",117,"E","200","D"
"20151","02844574",54,12,"1",94,"E","210","D"
"20151","02844574",54,13,"1",114,"E","220","D"
"20151","02845134",100,0,"1",.,"H",,"A"
"20151","02845134",100,1,"1",7,"E","120","D"
"20151","02845134",100,2,"1",29,"E","150","D"
"20151","02845134",100,3,"1",3,"E","160","D"
"20151","02845134",100,4,"1",3,"E","170","D"
"20151","02845134",100,5,"1",24,"E","180","D"
"20151","02845134",100,6,"1",2,"E","190","D"
"20151","02845304",21,0,"1",.,"H",,"A"
"20151","02845304",21,1,"1",22,"E","120","D"
"20151","02845304",21,2,"1",9,"E","140","D"
"20151","02845304",21,3,"1",129,"E","150","D"
"20151","02845304",21,4,"1",32,"E","160","D"
"20151","02845304",21,5,"1",66,"E","170","D"
"20151","02845304",21,6,"1",20,"E","190","D"
"20151","02845454",33,0,"1",.,"H",,"A"
"20151","02845454",33,1,"1",3,"E","120","D"
"20151","02845454",33,2,"1",31,"E","150","D"
"20151","02845454",33,3,"1",3,"E","160","D"
"20151","02845454",33,4,"1",2,"E","170","D"
"20151","02845454",33,5,"1",309,"E","180","D"
"20151","02845454",33,6,"1",2,"E","190","D"
"20151","02875024",59,0,"1",.,"H",,"A"
"20151","02875024",59,1,"1",32,"E","120","D"
"20151","02875024",59,2,"1",4,"E","140","D"
"20151","02875024",59,3,"1",246,"E","150","D"
"20151","02875024",59,4,"1",28,"E","160","D"
"20151","02875024",59,5,"1",28,"E","170","D"
"20151","02875024",59,6,"1",209,"E","180","D"
"20151","02875024",59,7,"1",23,"E","190","D"
"20151","02922513",65,0,"1",.,"H",,"A"
"20151","02922513",65,1,"1",14,"E","120","D"
"20151","02922513",65,2,"1",1,"E","140","D"
"20151","02922513",65,3,"1",86,"E","150","D"
"20151","02922513",65,4,"1",9,"E","160","D"
"20151","02922513",65,5,"1",9,"E","170","D"
"20151","02922513",65,6,"1",73,"E","180","D"
"20151","02922513",65,7,"1",8,"E","190","D"
"20151","02924413",77,0,"1",.,"H",,"A"
"20151","02924413",77,1,"1",2,"E","120","D"
"20151","02924413",77,2,"1",3,"E","140","D"
"20151","02924413",77,3,"1",21,"E","150","D"
"20151","02924413",77,4,"1",2,"E","160","D"
"20151","02924413",77,5,"1",2,"E","170","D"
"20151","02924413",77,6,"1",18,"E","180","D"
"20151","02924413",77,7,"1",2,"E","190","D"
"20151","02924533",99,0,"1",.,"H",,"A"
"20151","02924533",99,1,"1",68,"E","120","D"
"20151","02924533",99,2,"1",12,"E","140","D"
"20151","02924533",99,3,"1",440,"E","150","D"
"20151","02924533",99,4,"1",7,"E","160","D"
"20151","02924533",99,5,"1",21,"E","170","D"
"20151","02924533",99,6,"1",102,"E","190","D"
"20151","02924993",30,0,"1",.,"H",,"A"
"20151","02924993",30,1,"1",219,"E","100","D"
"20151","02924993",30,2,"1",57,"E","110","D"
"20151","02924993",30,3,"1",81,"E","120","D"
"20151","02924993",30,4,"1",394,"E","130","D"
"20151","02924993",30,5,"1",11,"E","140","D"
"20151","02924993",30,6,"1",662,"E","150","D"
"20151","02924993",30,7,"1",75,"E","160","D"
"20151","02924993",30,8,"1",75,"E","170","D"
"20151","02924993",30,9,"1",562,"E","180","D"
"20151","02924993",30,10,"1",64,"E","190","D"
"20151","02925773",44,0,"1",.,"H",,"A"
"20151","02925773",44,1,"1",6,"E","200","D"
"20151","02925773",44,2,"1",19,"E","210","D"
"20151","02925773",44,3,"1",15,"E","220","D"
"20151","02926623",48,0,"1",.,"H",,"A"
"20151","02926623",48,1,"1",68,"E","120","D"
"20151","02926623",48,2,"1",9,"E","140","D"
"20151","02926623",48,3,"1",525,"E","150","D"
"20151","02926623",48,4,"1",59,"E","160","D"
"20151","02926623",48,5,"1",59,"E","170","D"
"20151","02926623",48,6,"1",445,"E","180","D"
"20151","02926623",48,7,"1",50,"E","190","D"
"20151","02927953",63,0,"1",.,"H",,"A"
"20151","02927953",63,1,"1",2,"E","120","D"
"20151","02927953",63,2,"1",20,"E","150","D"
"20151","02927953",63,3,"1",7,"E","160","D"
"20151","02927953",63,4,"1",1,"E","170","D"
"20151","02927953",63,5,"1",234,"E","180","D"
"20151","02927953",63,6,"1",1,"E","190","D"
"20151","02928763",44,0,"1",.,"H",,"A"
"20151","02928763",44,1,"1",34,"E","120","D"
"20151","02928763",44,2,"1",4,"E","140","D"
"20151","02928763",44,3,"1",245,"E","150","D"
"20151","02928763",44,4,"1",27,"E","160","D"
"20151","02928763",44,5,"1",27,"E","170","D"
"20151","02928763",44,6,"1",208,"E","180","D"
"20151","02928763",44,7,"1",23,"E","190","D"
"20151","02929553",16,0,"1",.,"H",,"A"
"20151","02929553",16,1,"1",9,"E","120","D"
"20151","02929553",16,2,"1",38,"E","150","D"
"20151","02929553",16,3,"1",5,"E","160","D"
"20151","02929553",16,4,"1",3,"E","170","D"
"20151","02929553",16,5,"1",442,"E","180","D"
"20151","02929553",16,6,"1",3,"E","190","D"
"20151","02933513",29,0,"1",.,"H",,"A"
"20151","02933513",29,1,"1",615,"E","100","D"
"20151","02933513",29,2,"1",165,"E","110","D"
"20151","02944803",26,0,"1",.,"H",,"A"
"20151","02944803",26,1,"1",15,"E","120","D"
"20151","02944803",26,2,"1",3,"E","140","D"
"20151","02944803",26,3,"1",104,"E","150","D"
"20151","02944803",26,4,"1",12,"E","160","D"
"20151","02944803",26,5,"1",5,"E","170","D"
"20151","02944803",26,6,"1",11,"E","190","D"
"20151","02948113",24,0,"1",.,"H",,"A"
"20151","02948113",24,1,"1",66,"E","120","D"
"20151","02948113",24,2,"1",11,"E","140","D"
"20151","02948113",24,3,"1",404,"E","150","D"
"20151","02948113",24,4,"1",6,"E","160","D"
"20151","02948113",24,5,"1",19,"E","170","D"
"20151","02948113",24,6,"1",94,"E","190","D"
"20151","02952503",33,0,"1",.,"H",,"A"
"20151","02952503",33,1,"1",24,"E","100","D"
"20151","02952503",33,2,"1",6,"E","110","D"
"20151","02952503",33,3,"1",11,"E","120","D"
"20151","02952503",33,4,"1",45,"E","130","D"
"20151","02952503",33,5,"1",2,"E","140","D"
"20151","02952503",33,6,"1",89,"E","150","D"
"20151","02952503",33,7,"1",10,"E","160","D"
"20151","02952503",33,8,"1",4,"E","170","D"
"20151","02952503",33,9,"1",9,"E","190","D"
"20151","02953333",44,0,"1",.,"H",,"A"
"20151","02953333",44,1,"1",31,"E","120","D"
"20151","02953333",44,2,"1",94,"E","130","D"
"20151","02953333",44,3,"1",6,"E","140","D"
"20151","02953333",44,4,"1",212,"E","150","D"
"20151","02953333",44,5,"1",24,"E","160","D"
"20151","02953333",44,6,"1",11,"E","170","D"
"20151","02953333",44,7,"1",22,"E","190","D"
"20151","02989182",51,0,"1",.,"H",,"A"
"20151","02989182",51,1,"1",5,"E","100","D"
"20151","02989182",51,2,"1",1,"E","120","D"
"20151","02989182",51,3,"1",8,"E","150","D"
"20151","02989182",51,4,"1",1,"E","160","D"
"20151","02989182",51,5,"1",134,"E","180","D"
"20151","02989182",51,6,"1",1,"E","190","D"
"20151","02991392",32,0,"1",.,"H",,"A"
"20151","02991392",32,1,"1",20,"E","200","D"
"20151","02991392",32,2,"1",21,"E","210","D"
"20151","02991392",32,3,"1",24,"E","220","D"
"20151","02992282",17,0,"1",.,"H",,"A"
"20151","02992282",17,1,"1",12,"E","120","D"
"20151","02992282",17,2,"1",2,"E","140","D"
"20151","02992282",17,3,"1",69,"E","150","D"
"20151","02992282",17,4,"1",17,"E","160","D"
"20151","02992282",17,5,"1",36,"E","170","D"
"20151","02992282",17,6,"1",11,"E","190","D"
"20151","02992282",17,7,"1",10,"E","200","D"
"20151","02992282",17,8,"1",98,"E","210","D"
"20151","02992282",17,9,"1",17,"E","220","D"
"20151","02995632",44,0,"1",.,"H",,"A"
"20151","02995632",44,1,"1",28,"E","120","D"
"20151","02995632",44,2,"1",5,"E","140","D"
"20151","02995632",44,3,"1",229,"E","150","D"
"20151","02995632",44,4,"1",26,"E","160","D"
"20151","02995632",44,5,"1",26,"E","170","D"
"20151","02995632",44,6,"1",194,"E","180","D"
"20151","02995632",44,7,"1",22,"E","190","D"
"20151","02997735",17,0,"1",.,"H",,"A"
"20151","02997735",17,1,"1",2,"E","120","D"
"20151","02997735",17,2,"1",11,"E","150","D"
"20151","02997735",17,3,"1",2,"E","160","D"
"20151","02997735",17,4,"1",9,"E","170","D"
"20151","02997735",17,5,"1",1,"E","190","D"
"20151","02998682",28,0,"1",.,"H",,"A"
"20151","02998682",28,1,"1",159,"E","120","D"
"20151","02998682",28,2,"1",26,"E","140","D"
"20151","02998682",28,3,"1",1296,"E","150","D"
"20151","02998682",28,4,"1",147,"E","160","D"
"20151","02998682",28,5,"1",147,"E","170","D"
"20151","02998682",28,6,"1",1100,"E","180","D"
"20151","02998682",28,7,"1",125,"E","190","D"
"20151","02999412",33,0,"1",.,"H",,"A"
"20151","02999412",33,1,"1",120,"E","100","D"
"20151","02999412",33,2,"1",32,"E","110","D"
"20151","02999412",33,3,"1",52,"E","120","D"
"20151","02999412",33,4,"1",188,"E","130","D"
"20151","02999412",33,5,"1",12,"E","140","D"
"20151","02999412",33,6,"1",423,"E","150","D"
"20151","02999412",33,7,"1",49,"E","160","D"
"20151","02999412",33,8,"1",23,"E","170","D"
"20151","02999412",33,9,"1",45,"E","190","D"
"20151","02999412",33,10,"1",92,"E","200","D"
"20151","02999412",33,11,"1",79,"E","210","D"
"20151","02999412",33,12,"1",85,"E","220","D"
"20151","03001722",52,0,"1",.,"H",,"A"
"20151","03001722",52,1,"1",10,"E","120","D"
"20151","03001722",52,2,"1",58,"E","150","D"
"20151","03001722",52,3,"1",8,"E","160","D"
"20151","03001722",52,4,"1",5,"E","170","D"
"20151","03001722",52,5,"1",664,"E","180","D"
"20151","03001722",52,6,"1",5,"E","190","D"
"20151","03002162",42,0,"1",.,"H",,"A"
"20151","03002162",42,1,"1",413,"E","100","D"
"20151","03002162",42,2,"1",120,"E","110","D"
"20151","03002162",42,3,"1",125,"E","120","D"
"20151","03002162",42,4,"1",573,"E","130","D"
"20151","03002162",42,5,"1",22,"E","140","D"
"20151","03002162",42,6,"1",807,"E","150","D"
"20151","03002162",42,7,"1",13,"E","160","D"
"20151","03002162",42,8,"1",39,"E","170","D"
"20151","03002162",42,9,"1",188,"E","190","D"
"20151","03006922",32,0,"1",.,"H",,"A"
"20151","03006922",32,1,"1",315,"E","100","D"
"20151","03006922",32,2,"1",88,"E","110","D"
"20151","03006922",32,3,"1",152,"E","120","D"
"20151","03006922",32,4,"1",520,"E","130","D"
"20151","03006922",32,5,"1",33,"E","140","D"
"20151","03006922",32,6,"1",1168,"E","150","D"
"20151","03006922",32,7,"1",136,"E","160","D"
"20151","03006922",32,8,"1",64,"E","170","D"
"20151","03006922",32,9,"1",124,"E","190","D"
"20151","03007312",50,0,"1",.,"H",,"A"
"20151","03007312",50,1,"1",77,"E","100","D"
"20151","03007312",50,2,"1",21,"E","110","D"
"20151","03007312",50,3,"1",34,"E","120","D"
"20151","03007312",50,4,"1",143,"E","130","D"
"20151","03007312",50,5,"1",4,"E","140","D"
"20151","03007312",50,6,"1",240,"E","150","D"
"20151","03007312",50,7,"1",27,"E","160","D"
"20151","03007312",50,8,"1",27,"E","170","D"
"20151","03007312",50,9,"1",204,"E","180","D"
"20151","03007312",50,10,"1",23,"E","190","D"
"20151","03007442",56,0,"1",.,"H",,"A"
"20151","03007442",56,1,"1",42,"E","120","D"
"20151","03007442",56,2,"1",6,"E","140","D"
"20151","03007442",56,3,"1",345,"E","150","D"
"20151","03007442",56,4,"1",39,"E","160","D"
"20151","03007442",56,5,"1",39,"E","170","D"
"20151","03007442",56,6,"1",293,"E","180","D"
"20151","03007442",56,7,"1",36,"E","190","D"
"20151","03009372",49,0,"1",.,"H",,"A"
"20151","03009372",49,1,"1",420,"E","100","D"
"20151","03009372",49,2,"1",119,"E","110","D"
"20151","03009372",49,3,"1",160,"E","120","D"
"20151","03009372",49,4,"1",23,"E","140","D"
"20151","03009372",49,5,"1",1300,"E","150","D"
"20151","03009372",49,6,"1",148,"E","160","D"
"20151","03009372",49,7,"1",147,"E","170","D"
"20151","03009372",49,8,"1",1103,"E","180","D"
"20151","03009372",49,9,"1",125,"E","190","D"
"20151","03009372",49,10,"1",321,"E","200","D"
"20151","03009372",49,11,"1",258,"E","210","D"
"20151","03009372",49,12,"1",313,"E","220","D"
"20151","03009385",39,0,"1",.,"H",,"A"
"20151","03009385",39,1,"1",28,"E","100","D"
"20151","03009385",39,2,"1",10,"E","110","D"
"20151","03009385",39,3,"1",14,"E","120","D"
"20151","03009385",39,4,"1",1,"E","140","D"
"20151","03009385",39,5,"1",117,"E","150","D"
"20151","03009385",39,6,"1",16,"E","160","D"
"20151","03009385",39,7,"1",10,"E","170","D"
"20151","03009385",39,8,"1",1342,"E","180","D"
"20151","03009385",39,9,"1",11,"E","190","D"
"20151","03009385",39,10,"1",15,"E","200","D"
"20151","03009385",39,11,"1",16,"E","210","D"
"20151","03009385",39,12,"1",20,"E","220","D"
"20151","03009842",29,0,"1",.,"H",,"A"
"20151","03009842",29,1,"1",6,"E","120","D"
"20151","03009842",29,2,"1",1,"E","130","D"
"20151","03009842",29,3,"1",3,"E","150","D"
"20151","03045915",10,0,"1",.,"H",,"A"
"20151","03045915",10,1,"1",39,"E","120","D"
"20151","03045915",10,2,"1",5,"E","140","D"
"20151","03045915",10,3,"1",319,"E","150","D"
"20151","03045915",10,4,"1",40,"E","160","D"
"20151","03045915",10,5,"1",36,"E","170","D"
"20151","03045915",10,6,"1",271,"E","180","D"
"20151","03045915",10,7,"1",30,"E","190","D"
"20151","03050291",8,0,"1",.,"H",,"A"
"20151","03050291",8,1,"1",12,"E","100","D"
"20151","03050291",8,2,"1",7,"E","110","D"
"20151","03050291",8,3,"1",13,"E","120","D"
"20151","03050291",8,4,"1",28,"E","130","D"
"20151","03050291",8,5,"1",1,"E","140","D"
"20151","03050291",8,6,"1",38,"E","150","D"
"20151","03050291",8,7,"1",9,"E","160","D"
"20151","03050291",8,8,"1",20,"E","170","D"
"20151","03050291",8,9,"1",6,"E","190","D"
"20151","03050291",8,10,"1",5,"E","200","D"
"20151","03050291",8,11,"1",52,"E","210","D"
"20151","03050291",8,12,"1",9,"E","220","D"
"20151","03052803",57,0,"1",.,"H",,"A"
"20151","03052803",57,1,"1",33,"E","120","D"
"20151","03052803",57,2,"1",6,"E","140","D"
"20151","03052803",57,3,"1",240,"E","150","D"
"20151","03052803",57,4,"1",28,"E","160","D"
"20151","03052803",57,5,"1",13,"E","170","D"
"20151","03052803",57,6,"1",25,"E","190","D"
"20151","03052922",22,0,"1",.,"H",,"A"
"20151","03052922",22,1,"1",28,"E","200","D"
"20151","03052922",22,2,"1",29,"E","210","D"
"20151","03052922",22,3,"1",33,"E","220","D"
"20151","03053384",32,0,"1",.,"H",,"A"
"20151","03053384",32,1,"1",5,"E","120","D"
"20151","03053384",32,2,"1",20,"E","130","D"
"20151","03053384",32,3,"1",45,"E","150","D"
"20151","03053384",32,4,"1",6,"E","160","D"
"20151","03053384",32,5,"1",4,"E","170","D"
"20151","03053384",32,6,"1",516,"E","180","D"
"20151","03053384",32,7,"1",4,"E","190","D"
"20151","03055864",61,0,"1",.,"H",,"A"
"20151","03055864",61,1,"1",11,"E","100","D"
"20151","03055864",61,2,"1",3,"E","110","D"
"20151","03055864",61,3,"1",4,"E","120","D"
"20151","03055864",61,4,"1",4,"E","140","D"
"20151","03055864",61,5,"1",36,"E","150","D"
"20151","03055864",61,6,"1",4,"E","160","D"
"20151","03055864",61,7,"1",4,"E","170","D"
"20151","03055864",61,8,"1",31,"E","180","D"
"20151","03055864",61,9,"1",3,"E","190","D"
"20151","03056242",26,0,"1",.,"H",,"A"
"20151","03056242",26,1,"1",421,"E","120","D"
"20151","03056242",26,2,"1",75,"E","140","D"
"20151","03056242",26,3,"1",2699,"E","150","D"
"20151","03056242",26,4,"1",44,"E","160","D"
"20151","03056242",26,5,"1",132,"E","170","D"
"20151","03056242",26,6,"1",629,"E","190","D"
"20151","03058141",27,0,"1",.,"H",,"A"
"20151","03058141",27,1,"1",41,"E","100","D"
"20151","03058141",27,2,"1",10,"E","110","D"
"20151","03058141",27,3,"1",16,"E","120","D"
"20151","03058141",27,4,"1",60,"E","130","D"
"20151","03058141",27,5,"1",3,"E","140","D"
"20151","03058141",27,6,"1",134,"E","150","D"
"20151","03058141",27,7,"1",15,"E","160","D"
"20151","03058141",27,8,"1",7,"E","170","D"
"20151","03058141",27,9,"1",14,"E","190","D"
"20151","03063321",12,0,"1",.,"H",,"A"
"20151","03063321",12,1,"1",184,"E","100","D"
"20151","03063321",12,2,"1",69,"E","110","D"
"20151","03063321",12,3,"1",447,"E","130","D"
"20151","03064354",75,0,"1",.,"H",,"A"
"20151","03064354",75,1,"1",70,"E","130","D"
"20151","03066251",25,0,"1",.,"H",,"A"
"20151","03066251",25,1,"1",42,"E","120","D"
"20151","03066251",25,2,"1",78,"E","130","D"
"20151","03066251",25,3,"1",9,"E","140","D"
"20151","03066251",25,4,"1",246,"E","150","D"
"20151","03066251",25,5,"1",16,"E","160","D"
"20151","03066251",25,6,"1",20,"E","170","D"
"20151","03066251",25,7,"1",89,"E","190","D"
"20151","03076801",23,0,"1",.,"H",,"A"
"20151","03076801",23,1,"1",114,"E","120","D"
"20151","03076801",23,2,"1",16,"E","140","D"
"20151","03076801",23,3,"1",907,"E","150","D"
"20151","03076801",23,4,"1",103,"E","160","D"
"20151","03076801",23,5,"1",103,"E","170","D"
"20151","03076801",23,6,"1",770,"E","180","D"
"20151","03076801",23,7,"1",87,"E","190","D"
"20151","03077491",17,0,"1",.,"H",,"A"
"20151","03077491",17,1,"1",70,"E","120","D"
"20151","03077491",17,2,"1",18,"E","140","D"
"20151","03077491",17,3,"1",403,"E","150","D"
"20151","03077491",17,4,"1",28,"E","160","D"
"20151","03077491",17,5,"1",33,"E","170","D"
"20151","03077491",17,6,"1",148,"E","190","D"
"20151","03081083",24,0,"1",.,"H",,"A"
"20151","03081083",24,1,"1",35,"E","120","D"
"20151","03081083",24,2,"1",10,"E","140","D"
"20151","03081083",24,3,"1",201,"E","150","D"
"20151","03081083",24,4,"1",14,"E","160","D"
"20151","03081083",24,5,"1",16,"E","170","D"
"20151","03081083",24,6,"1",74,"E","190","D"
"20151","03081113",39,0,"1",.,"H",,"A"
"20151","03081113",39,1,"1",162,"E","120","D"
"20151","03081113",39,2,"1",23,"E","140","D"
"20151","03081113",39,3,"1",1296,"E","150","D"
"20151","03081113",39,4,"1",147,"E","160","D"
"20151","03081113",39,5,"1",147,"E","170","D"
"20151","03081113",39,6,"1",1100,"E","180","D"
"20151","03081113",39,7,"1",125,"E","190","D"
"20151","03081911",19,0,"1",.,"H",,"A"
"20151","03081911",19,1,"1",150,"E","100","D"
"20151","03081911",19,2,"1",39,"E","110","D"
"20151","03081911",19,3,"1",55,"E","120","D"
"20151","03081911",19,4,"1",269,"E","130","D"
"20151","03081911",19,5,"1",8,"E","140","D"
"20151","03081911",19,6,"1",451,"E","150","D"
"20151","03081911",19,7,"1",51,"E","160","D"
"20151","03081911",19,8,"1",51,"E","170","D"
"20151","03081911",19,9,"1",383,"E","180","D"
"20151","03081911",19,10,"1",43,"E","190","D"
"20151","03085201",21,0,"1",.,"H",,"A"
"20151","03085201",21,1,"1",39,"E","120","D"
"20151","03085201",21,2,"1",6,"E","140","D"
"20151","03085201",21,3,"1",236,"E","150","D"
"20151","03085201",21,4,"1",3,"E","160","D"
"20151","03085201",21,5,"1",11,"E","170","D"
"20151","03085201",21,6,"1",55,"E","190","D"
"20151","03085702",34,0,"1",.,"H",,"A"
"20151","03085702",34,1,"1",19,"E","100","D"
"20151","03085702",34,2,"1",9,"E","110","D"
"20151","03085702",34,3,"1",13,"E","120","D"
"20151","03085702",34,4,"1",40,"E","130","D"
"20151","03085702",34,5,"1",1,"E","140","D"
"20151","03085702",34,6,"1",111,"E","150","D"
"20151","03085702",34,7,"1",15,"E","160","D"
"20151","03085702",34,8,"1",10,"E","170","D"
"20151","03085702",34,9,"1",1266,"E","180","D"
"20151","03085702",34,10,"1",16,"E","190","D"
"20151","03087742",23,0,"1",.,"H",,"A"
"20151","03087742",23,1,"1",1,"E","100","D"
"20151","03087742",23,2,"1",5,"E","120","D"
"20151","03087742",23,3,"1",6,"E","150","D"
"20151","03087742",23,4,"1",1,"E","160","D"
"20151","03087742",23,5,"1",107,"E","180","D"
"20152","02815155",44,0,"1",.,"H",,"A"
"20152","02815155",44,1,"1",64,"E","100","D"
"20152","02815155",44,2,"1",15,"E","110","D"
"20152","02815155",44,3,"1",19,"E","120","D"
"20152","02815155",44,4,"1",99,"E","130","D"
"20152","02815155",44,5,"1",3,"E","140","D"
"20152","02815155",44,6,"1",162,"E","150","D"
"20152","02815155",44,7,"1",32,"E","160","D"
